Id,MSSubClass,MSZoning_RL,MSZoning_RM,MSZoning_C (all),MSZoning_FV,MSZoning_RH,LotArea,LotShape,LotConfig_FR2,LotConfig_Inside,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR3,Neighborhood_Veenker,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_NoRidge,Neighborhood_Somerst,Neighborhood_NWAmes,Neighborhood_OldTown,Neighborhood_BrkSide,Neighborhood_NridgHt,Neighborhood_NAmes,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Sawyer,Neighborhood_Timber,Neighborhood_Mitchel,Neighborhood_StoneBr,Neighborhood_ClearCr,Neighborhood_Gilbert,Neighborhood_SawyerW,Neighborhood_NPkVill,Neighborhood_Edwards,Neighborhood_Blmngtn,Neighborhood_BrDale,Neighborhood_SWISU,Neighborhood_Blueste,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_SLvl,HouseStyle_2.5Unf,HouseStyle_2.5Fin,HouseStyle_SFoyer,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Gambrel,RoofStyle_Flat,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_HdBoard,Exterior1st_BrkFace,Exterior1st_WdShing,Exterior1st_CemntBd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_AsbShng,Exterior1st_Stone,Exterior1st_ImStucc,Exterior1st_BrkComm,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Shng,Exterior2nd_HdBoard,Exterior2nd_Wd Sdng,Exterior2nd_CmentBd,Exterior2nd_Plywood,Exterior2nd_BrkFace,Exterior2nd_AsbShng,Exterior2nd_Stucco,Exterior2nd_Brk Cmn,Exterior2nd_AsphShn,Exterior2nd_Other,Exterior2nd_ImStucc,Exterior2nd_Stone,MasVnrType_None,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_BrkCmn,MasVnrArea,ExterQual,Foundation_CBlock,Foundation_PConc,Foundation_BrkTil,Foundation_Stone,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType_Attchd,GarageType_Detchd,GarageType_BuiltIn,GarageType_Basment,GarageType_CarPort,GarageType_2Types,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice
457,70,0,1,0,0,0,4571,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1916,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,624,624,1,624,720,1344,0,1,0,4,2,7,0,-2,0,1,0,0,0,0,1916,0,3,513,0,0,5,2008,98000
458,20,1,0,0,0,0,53227,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6,1954,1994,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,1116,248,1364,4,1663,0,1663,1,1,0,2,3,6,2,2,1,0,0,0,0,0,1954,2,2,529,224,137,3,2008,256000
459,70,0,1,0,0,0,5100,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,7,1925,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,588,588,1,833,833,1666,0,1,0,3,3,7,1,2,0,1,0,0,0,0,1925,0,1,228,192,63,6,2008,161000
460,50,1,0,0,0,0,7015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1950,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,1,0,0,0,2,0,1,185,524,709,2,979,224,1203,1,1,0,3,3,5,1,1,0,1,0,0,0,0,1950,0,1,352,0,0,7,2009,110000
461,60,0,0,0,1,0,8004,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2009,2009,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,1,0,1,0,0,3,0,5,544,288,832,4,832,1103,1935,1,2,1,3,2,8,0,-2,0,0,1,0,0,0,2009,2,2,552,0,150,12,2009,263435
462,70,1,0,0,0,0,7200,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,9,1936,2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,4,350,0,560,4,575,560,1135,1,1,0,3,3,6,0,-2,0,1,0,0,0,0,1971,1,2,576,256,0,4,2009,155000
463,20,1,0,0,0,0,8281,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1965,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,553,0,864,3,864,0,864,0,1,0,3,2,5,1,-1,0,1,0,0,0,0,1965,0,1,360,0,0,12,2009,62383
464,70,1,0,0,0,0,11988,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,7,1934,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,326,389,715,1,849,811,1660,0,1,1,3,2,6,1,2,0,1,0,0,0,0,1939,0,1,240,0,0,8,2008,188700
465,20,1,0,0,0,0,8430,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1978,1978,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136,0,1,0,0,0,3,0,2,616,424,1040,2,1040,0,1040,0,2,0,3,2,5,0,-2,0,0,0,0,0,0,0,-1,0,0,0,0,8,2009,124000
466,120,0,1,0,0,0,3072,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,5,2004,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,1,0,1,0,0,3,0,0,0,1375,1375,4,1414,0,1414,0,2,0,2,3,6,1,1,1,0,0,0,0,0,2004,2,2,398,144,20,5,2006,178740
467,20,1,0,0,0,0,10628,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,5,1970,1970,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,5,778,499,1277,2,1277,0,1277,1,1,0,2,2,5,1,-1,1,0,0,0,0,0,1970,0,2,526,0,0,4,2007,167000
468,70,1,0,0,0,0,9480,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,7,1942,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224,0,1,0,0,0,2,0,1,386,342,728,4,888,756,1644,0,1,1,3,3,7,2,2,1,0,0,0,0,0,1942,0,1,312,168,0,6,2007,146500
469,20,1,0,0,0,0,11428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248,1,0,1,0,0,3,0,0,0,1626,1626,4,1634,0,1634,0,2,0,3,3,7,1,2,1,0,0,0,0,0,2006,1,3,866,0,44,5,2007,250000
470,60,1,0,0,0,0,9291,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,1993,1993,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120,1,0,1,0,0,3,0,5,426,406,832,4,832,878,1710,0,2,1,3,3,7,0,-2,1,0,0,0,0,0,1993,1,2,506,144,70,6,2008,187000
471,120,1,0,0,0,0,6820,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,1985,1985,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,5,368,0,1488,2,1502,0,1502,1,1,1,1,3,4,0,-2,1,0,0,0,0,0,1985,1,2,528,0,54,6,2010,212000
472,60,1,0,0,0,0,11952,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,6,1977,1977,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,808,808,2,1161,808,1969,0,2,1,3,2,8,1,2,1,0,0,0,0,0,1977,1,2,534,0,0,11,2007,190000
473,180,0,1,0,0,0,3675,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,5,2005,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,0,0,1,0,0,3,3,5,459,88,547,4,1072,0,1072,1,1,0,2,2,5,0,-2,0,0,0,1,0,0,2005,1,2,525,0,28,6,2008,148000
474,20,1,0,0,0,0,14977,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2006,2007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,304,1,0,1,0,0,4,3,5,1350,626,1976,4,1976,0,1976,1,2,0,2,3,7,1,3,1,0,0,0,0,0,2006,1,3,908,250,63,7,2007,440000
475,120,1,0,0,0,0,5330,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2000,2000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,2,5,1196,298,1494,4,1652,0,1652,1,2,0,2,4,6,0,-2,1,0,0,0,0,0,2000,1,2,499,96,48,8,2007,251000
476,20,1,0,0,0,0,8480,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1963,1963,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,5,630,340,970,2,970,0,970,1,1,0,2,2,5,0,-2,0,1,0,0,0,0,1996,0,2,624,0,24,7,2007,132500
477,20,1,0,0,0,0,13125,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1997,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215,0,0,1,0,0,3,3,5,994,484,1478,4,1493,0,1493,1,2,0,3,3,7,1,1,1,0,0,0,0,0,1997,2,2,508,140,39,4,2008,208900
478,60,1,0,0,0,0,13693,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,772,2,0,1,0,0,3,2,0,0,2153,2153,4,2069,574,2643,0,2,1,3,4,9,1,2,0,0,1,0,0,0,2006,2,3,694,414,84,3,2007,380000
479,20,1,0,0,0,0,10637,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2007,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,336,1,0,1,0,0,4,3,5,1288,417,1705,4,1718,0,1718,1,2,0,3,3,7,1,2,1,0,0,0,0,0,2007,1,3,826,208,44,9,2009,297000
480,30,0,1,0,0,0,5925,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,1937,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,435,0,0,0,1,0,1,0,2,168,739,907,2,1131,0,1131,0,1,0,2,2,7,0,-2,0,1,0,0,0,0,1995,0,2,672,0,72,3,2007,89471
481,20,1,0,0,0,0,16033,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2004,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,378,1,0,1,0,0,4,3,5,1261,572,1833,4,1850,0,1850,1,2,0,3,3,8,1,2,1,0,0,0,0,0,2004,2,3,772,519,112,3,2006,326000
482,20,1,0,0,0,0,11846,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,5,2003,2004,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,562,1,0,1,0,0,4,3,5,1567,225,1792,4,1792,0,1792,1,2,0,2,4,6,1,2,1,0,0,0,0,0,2003,2,3,874,206,49,8,2006,374000
483,70,0,1,0,0,0,2500,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,8,1915,2005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,4,299,611,910,4,916,910,1826,1,1,1,4,4,7,1,2,1,0,0,0,0,0,1915,0,1,164,0,0,6,2009,155000
484,120,0,1,0,0,0,4500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1998,1998,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,116,0,0,1,0,0,4,0,5,897,319,1216,4,1216,0,1216,1,2,0,2,2,5,0,-2,1,0,0,0,0,0,1998,0,2,402,0,125,5,2006,164000
485,20,1,0,0,0,0,7758,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1962,2001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,588,411,999,3,999,0,999,1,1,0,3,3,6,0,-2,0,1,0,0,0,0,1963,0,1,264,0,132,3,2007,132500
486,20,1,0,0,0,0,9600,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1950,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0,4,607,506,1113,3,1113,0,1113,0,1,0,3,3,5,1,2,1,0,0,0,0,0,1950,0,1,264,0,80,7,2009,147000
487,20,1,0,0,0,0,10289,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1965,1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,168,0,1,0,0,0,2,0,4,836,237,1073,2,1073,0,1073,1,1,1,3,2,6,0,-2,1,0,0,0,0,0,1965,1,2,515,0,0,6,2007,156000
488,20,1,0,0,0,0,12243,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1971,1971,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,4,998,486,1484,3,1484,0,1484,0,2,0,3,2,7,1,1,1,0,0,0,0,0,1971,0,2,487,224,0,2,2007,175000
489,190,1,0,0,0,0,10800,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1900,1970,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,664,290,954,2,1766,648,2414,0,2,0,3,2,10,1,2,1,0,0,0,0,0,1970,0,2,520,142,0,5,2006,160000
490,180,0,1,0,0,0,1526,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,1970,2002,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,2,5,515,115,630,2,630,0,630,1,1,0,1,3,3,0,-2,1,0,0,0,0,0,1970,0,1,286,0,0,5,2009,86000
491,160,0,1,0,0,0,2665,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,1976,1976,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,0,0,264,264,2,616,688,1304,0,1,1,3,2,4,1,2,0,0,1,0,0,0,1976,2,1,336,141,24,6,2008,115000
492,50,1,0,0,0,0,9490,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,7,1941,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,403,238,806,2,958,620,1578,1,1,0,3,1,5,2,1,1,0,0,0,0,0,1941,0,1,240,0,0,8,2006,133000
493,60,1,0,0,0,0,15578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,5,2006,2006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,728,728,3,728,728,1456,0,2,1,3,2,8,0,-2,1,0,0,0,0,0,2006,1,2,429,0,0,5,2006,172785
494,20,1,0,0,0,0,7931,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,6,1960,1960,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,374,363,1269,2,1269,0,1269,0,1,1,3,2,6,1,0,0,1,0,0,0,0,1964,0,1,308,0,0,6,2008,155000
495,30,0,1,0,0,0,5784,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,8,1938,1996,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,190,190,3,886,0,886,0,1,0,2,2,4,0,-2,1,0,0,0,0,0,1938,0,1,273,144,20,12,2009,91300
496,30,0,0,1,0,0,7879,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,1920,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,495,225,720,2,720,0,720,0,1,0,2,2,4,0,-2,0,0,0,0,0,0,0,-1,0,0,0,523,11,2009,34900
497,20,1,0,0,0,0,12692,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,5,1992,1993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,5,1231,1969,3200,4,3228,0,3228,1,3,0,4,3,10,1,2,1,0,0,0,0,0,1992,1,2,546,264,75,5,2007,430000
498,50,1,0,0,0,0,9120,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,6,1925,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,2,329,697,1026,4,1133,687,1820,1,2,0,4,2,8,0,-2,0,1,0,0,0,0,1925,0,1,240,0,100,6,2008,184000
499,20,1,0,0,0,0,7800,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1967,2004,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,0,0,1,0,0,2,0,4,450,414,864,4,899,0,899,0,1,0,3,3,5,0,-2,1,0,0,0,0,0,1967,2,1,288,64,0,6,2009,130000
500,20,1,0,0,0,0,7535,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1958,1985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,3,111,522,912,1,912,0,912,0,1,0,2,2,5,0,-2,1,0,0,0,0,0,1958,2,1,297,12,285,6,2007,120000
501,160,0,1,0,0,0,1890,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,5,1973,1973,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,285,0,1,0,0,0,2,0,3,356,316,672,2,672,546,1218,0,1,1,3,2,7,0,-2,0,1,0,0,0,0,1973,0,1,264,144,28,5,2007,113000
502,60,0,0,0,1,0,9803,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5,2005,2005,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,5,400,466,866,3,866,902,1768,0,2,1,3,3,7,0,-2,1,0,0,0,0,0,2005,1,2,603,0,108,2,2008,226700
503,20,1,0,0,0,0,9170,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1965,1965,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,4,698,420,1214,4,1214,0,1214,1,1,0,2,2,6,0,-2,0,1,0,0,0,0,1965,0,2,461,0,0,4,2007,140000
